day,plant_id,organ_class,organ_index,rank,order,parent_rank,parent_organ_class,age_dd,dry_biomass_mg,area_m2,length,is_fruit,is_root,internode_width_m,leaf_length_petiole,leaf_diameter_petiole,leaf_angle_petiole,leaf_ccw_orientation,leaf_curvature,leaf_blades_nr,leaf_area_blades_total,leaf_rachis_length,leaf_segments_length,leaf_area_m2blades,leaf_inclination_segments,fruit_nr,fruit_radii,fruit_age_dd,fruit_ripening_dd,fruit_truss_angle
60,1,Root,0,0,0,-1,none,920.89105,76.40000018775463,0.0,0.0,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Internode,0,4,1,0,Internode,277.27487,35.65364208335636,6.243152973128749E-4,0.027543498,false,false,0.007214977914739712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Internode,1,4,1,0,Internode,354.39255,51.537454823398534,7.035223189311568E-4,0.029795948,false,false,0.0075157234849595085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Internode,2,4,1,0,Internode,354.39255,51.537454823398534,7.035223189311568E-4,0.029795948,false,false,0.0075157234849595085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Internode,3,4,1,0,Internode,354.39255,51.537454823398534,7.035223189311568E-4,0.029795948,false,false,0.0075157234849595085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Internode,0,9,0,8,Internode,354.39255,128.84363705849637,9.468459891765785E-4,0.036228705,false,false,0.00831910600737032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Internode,0,3,1,0,Internode,385.22058,57.44449648072183,7.287099345188669E-4,0.030493751,false,false,0.007606659313177633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Internode,1,3,1,0,Internode,462.60266,69.62120832769926,7.755698856163958E-4,0.03177043,false,false,0.007770482114717822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Internode,2,3,1,0,Internode,462.60266,69.62120832769926,7.755698856163958E-4,0.03177043,false,false,0.007770482114717822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Internode,3,3,1,0,Internode,462.60266,69.62120832769926,7.755698856163958E-4,0.03177043,false,false,0.007770482114717822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Internode,0,2,1,0,Internode,493.6004,73.00421120213419,7.875913486140587E-4,0.032093655,false,false,0.007811454010223104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Internode,0,8,0,7,Internode,539.9139,190.76740361606358,0.0010753053236725533,0.039392572,false,false,0.008688955778057658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Internode,1,2,1,0,Internode,570.8414,77.97295059108286,8.045833343347405E-4,0.032547664,false,false,0.007868670095210764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Internode,2,2,1,0,Internode,570.8414,77.97295059108286,8.045833343347405E-4,0.032547664,false,false,0.007868670095210764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Internode,3,2,1,0,Internode,570.8414,77.97295059108286,8.045833343347405E-4,0.032547664,false,false,0.007868670095210764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Internode,0,1,1,0,Internode,601.83545,79.2839987638748,8.089441854131734E-4,0.03266365,false,false,0.007883225701868264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Internode,0,7,0,6,Internode,632.9644,200.53554420910942,0.001092854169906349,0.03981448,false,false,0.008737180279750898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Internode,1,1,1,0,Internode,679.77313,79.20250051248713,8.086744913241842E-4,0.032656483,false,false,0.007882327148245084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Internode,2,1,1,0,Internode,679.77313,79.20250051248713,8.086744913241842E-4,0.032656483,false,false,0.007882327148245084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Internode,3,1,1,0,Internode,679.77313,79.20250051248713,8.086744913241842E-4,0.032656483,false,false,0.007882327148245084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Internode,0,6,0,5,Internode,710.39056,192.03734691685457,0.001077620715335596,0.039448373,false,false,0.008695347893727109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Internode,0,5,0,4,Internode,772.0354,178.29572415647166,4.6855335821259785E-4,0.017294025,false,false,0.008624086394256832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Internode,0,4,0,3,Internode,833.5973,172.6705691558306,4.6336317608740394E-4,0.017163334,false,false,0.008593497992949067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Internode,0,3,0,2,Internode,879.4783,170.0400426829167,4.6089817279183857E-4,0.017101102,false,false,0.0085788885739725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Internode,0,0,0,0,Root,1310.8911,12.791720208280038,1.8758300023572538E-4,0.009271495,false,false,0.006440118143858373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Internode,0,1,0,0,Internode,1220.8911,17.903068973505842,2.1082487516818423E-4,0.010039136,false,false,0.006684603462364773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Internode,0,2,0,1,Internode,920.89105,146.98204071697432,4.381425782665398E-4,0.016521482,false,false,0.008441441024060114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,Leaf,0,4,1,4,Internode,277.27487,43.98546382127838,0.0011792377979339993,0.0,false,false,0,0.022542393,0.003998113,70.0,0.0,90.0,3,7.752386E-4,0.049791496,0.02966899,3.1009543E-4_3.1009543E-4_1.5504772E-4,90.0_90.0,0,0,0,0,0
60,1,Leaf,1,4,1,4,Internode,354.39255,69.04274866541553,0.0016953944279676876,0.0,false,false,0,0.02439499,0.0042600282,70.0,0.0,90.0,3,0.0012168703,0.05568218,0.03390595,4.8674812E-4_4.8674812E-4_2.4337406E-4,90.0_90.0,0,0,0,0,0
60,1,Leaf,2,4,1,4,Internode,354.39255,69.04274866541553,0.0016953944279676876,0.0,false,false,0,0.02439499,0.0042600282,70.0,0.0,90.0,3,0.0012168703,0.05568218,0.03390595,4.8674812E-4_4.8674812E-4_2.4337406E-4,90.0_90.0,0,0,0,0,0
60,1,Leaf,3,4,1,4,Internode,354.39255,69.04274866541553,0.0016953944279676876,0.0,false,false,0,0.02439499,0.0042600282,70.0,0.0,90.0,3,0.0012168703,0.05568218,0.03390595,4.8674812E-4_4.8674812E-4_2.4337406E-4,90.0_90.0,0,0,0,0,0
60,1,Leaf,0,9,0,9,Internode,354.39255,0.0,0.0,0.0,false,false,0,0.0,0.0,70.0,0.0,90.0,4,0.0,1.0E-12,0.0_0.0,0.0_0.0_0.0_0.0,90.0_90.0_90.0,0,0,0,0,0
60,1,Leaf,0,3,1,3,Internode,385.22058,78.53041859141227,0.0018863857235956096,0.0,false,false,0,0.024951482,0.0043379287,70.0,0.0,90.0,3,0.0013840892,0.05749645,0.035223465,5.536357E-4_5.536357E-4_2.7681785E-4,90.0_90.0,0,0,0,0,0
60,1,Leaf,1,3,1,3,Internode,462.60266,96.1605355627787,0.002236985982217664,0.0,false,false,0,0.025852615,0.004463355,70.0,0.0,90.0,3,0.001694818,0.060477596,0.037400216,6.779272E-4_6.779272E-4_3.389636E-4,90.0_90.0,0,0,0,0,0
60,1,Leaf,2,3,1,3,Internode,462.60266,96.1605355627787,0.002236985982217664,0.0,false,false,0,0.025852615,0.004463355,70.0,0.0,90.0,3,0.001694818,0.060477596,0.037400216,6.779272E-4_6.779272E-4_3.389636E-4,90.0_90.0,0,0,0,0,0
60,1,Leaf,3,3,1,3,Internode,462.60266,96.1605355627787,0.002236985982217664,0.0,false,false,0,0.025852615,0.004463355,70.0,0.0,90.0,3,0.001694818,0.060477596,0.037400216,6.779272E-4_6.779272E-4_3.389636E-4,90.0_90.0,0,0,0,0,0
